accession	parent_molregno	integrated_plasma_activity	predicted
P04150	75901	0	0
P04150	405366	0	0
P04150	66029	0	0
P04150	16847	0	0
P04150	418484	0	0
P04150	38764	0	0
P04150	2223	0	0
P04150	8788	0	0
P04150	158277	0	0
P04150	78759	0	0
P04150	196351	0	0
P04150	67617	0	0
P04150	70675	0	0
P04150	405365	0	0
P04150	36842	0	0
P04150	88316	0	0
P04150	2994	0	0
P04150	139286	0	0
P04150	371546	0	0
P04150	2203	0	0
P04150	13618	0	0
P04150	26431	0	0
P04150	316787	0	0
P04150	54547	0	0
P04150	152751	0	0
P04150	2045	0	0
P04150	47675	0	0
P04150	12506	0	0
P04150	68607	0	0
P04150	28331	0	0
P04150	16308	0	0
P04150	27639	0	0
P04150	5582	0	0
P04150	3859	0	0
P04150	581819	0	0
P04150	675304	0	0
P04150	581848	0	0
P04150	36662	0	0
P04150	469763	0	0
P04150	27609	0	0
P04150	7725	0	0
P04150	27629	0	0
P04150	11002	0	0
P04150	353011	0	0
P04150	241	0	0
P04150	421350	0	0
P04150	29890	0	0
P04150	86466	0	0
P04150	557741	0	0
P04150	598402	0	0
P04150	674660	0	0
P04150	419508	0	0
P04150	33373	0	0
P04150	27340	0	0
P04150	134333	0	0
P04150	51182	0	0
P04150	336913	0	0
P04150	86042	0	0
P04150	581843	0	0
P04150	14440	0	0
P04150	581814	0	0
P04150	1051118	0	0
P04150	558106	0	0
P04150	2431	0	0
P04150	315123	0	0
P04150	445067	0	0
P04150	112090	0	0
P04150	117758	0	0
P04150	165774	0	0
P04150	453508	0	0
P04150	14367	0	0
P04150	27546	0	0
P04150	588819	0	0
P04150	18694	0	0
P04150	125294	0	0
P04150	50440	0	0
P04150	6243	0	0
P04150	77456	0	0
P04150	390877	0	0
P04150	94571	0	0
P04150	240769	0	0
P04150	1248981	0	0
P04150	558566	0	0
P04150	555972	0	0
P04150	343964	0	0
P04150	1620	0	0
P04150	8417	0	0
P04150	5772	0	0
P04150	191342	0	0
P04150	675171	0	0
P04150	84505	0	0
P04150	76766	0	0
P04150	1278	0	0
P04150	403465	0	0
P04150	72873	0	0
P04150	442943	0	0
P04150	721	0	0
P04150	9097	0	0
P04150	467361	0	0
P04150	2261	0	0
P04150	674357	0	0
P04150	6216	0	0
P04150	66311	0	0
P04150	11005	0	0
P04150	364859	0	0
P04150	364745	0	0
P04150	10840	0	0
P04150	570147	0	0
P04150	996	0	0
P04150	77652	0	0
P04150	10009	0	0
P04150	114108	0	0
P04150	8516	0	0
P04150	563655	0	0
P04150	2465	0	0
P04150	53623	0	0
P04150	10389	0	0
P04150	1672366	0	0
P04150	77779	0	0
P04150	42520	0	0
P04150	1615	0	0
P04150	148018	0	0
P04150	921	0	0
P04150	209224	0	0
P04150	421208	0	0
P04150	14126	0	0
P04150	65728	0	0
P04150	454141	0	0
P04150	674536	0	0
P04150	6643	0	0
P04150	3965	0	0
P04150	9277	0	0
P04150	178796	0	0
P04150	453520	0	0
P04150	85553	0	0
P04150	77474	0	0
P04150	16391	0	0
P04150	27029	0	0
P04150	2217	0	0
P04150	99024	0	0
P04150	4345	0	0
P04150	11968	0	0
P04150	97	0	0
P04150	27368	0	0
P04150	365248	0	0
P04150	139225	0	0
P04150	421157	0	0
P04150	12494	0	0
P04150	8543	0	0
P04150	23522	0	0
P04150	42013	0	0
P04150	16656	0	0
P04150	27341	0	0
P04150	27112	0	0
P04150	554892	0	0
P04150	246	0	0
P04150	146	0	0
P04150	139014	0	0
P04150	8062	0	0
P04150	119288	0	0
P04150	19737	0	0
P04150	51056	0	0
P04150	175447	0	0
P04150	16581	0	0
P04150	209007	0	0
P04150	11745	0	0
P04150	34197	0	0
P04150	430597	0	0
P04150	16505	0	0
P04150	20131	0	0
P04150	11819	0	0
P04150	46727	0	0
P04150	115	0	0
P04150	33055	0	0
P04150	453570	0	0
P04150	2262	0	0
P04150	419601	0	0
P04150	242303	0	0
P04150	419598	0	0
P04150	369179	0	0
P04150	266225	0	0
P04150	1370	0	0
P04150	34234	0	0
P04150	17224	0	0
P04150	419596	0	0
P04150	229058	0	0
P04150	208749	0	0
P04150	37266	0	0
P04150	16592	0	0
P04150	3183	0	0
P04150	21716	0	0
P04150	42689	0	0
P04150	312304	0	0
P04150	624467	0	0
P04150	138605	0	0
P04150	15958	0	0
P04150	13928	0	0
P04150	12957	0	0
P04150	384948	0	0
P04150	408842	0	0
P04150	27713	0	0
P04150	29989	0	0
P04150	139099	0	0
P04150	21459	0	0
P04150	38727	0	0
P04150	675188	0	0
P04150	7736	0	0
P04150	573	0	0
P04150	9495	0	0
P04150	8917	0	0
P04150	317124	0	0
P04150	5975	0	0
P04150	675144	0	0
P04150	230659	0	0
P04150	73548	0	0
P04150	6902	0	0
P04150	421066	0	0
P04150	674584	0	0
P04150	22873	0	0
P04150	3012	0	0
P04150	328158	0	0
P04150	181939	0	0
P04150	263558	0	0
P04150	369464	0	0
P04150	789	0	0
P04150	619	0	0
P04150	5985	0	0
P04150	325239	0	0
P04150	20496	0	0
P04150	380567	0	0
P04150	47447	0	0
P04150	112655	0	0
P04150	3730	0	0
P04150	27912	0	0
P04150	17170	0	0
P04150	38833	0	0
P04150	29637	0	0
P04150	65415	0	0
P04150	51042	0	0
P04150	93995	0	0
P04150	139210	0	0
P04150	93895	0	0
P04150	1795	0	0
P04150	10898	0	0
P04150	421089	0	0
P04150	675307	0	0
P04150	86284	0	0
P04150	173	0	0
P04150	255904	0	0
P04150	1785	0	0
P04150	13590	0	0
P04150	21698	0	0
P04150	27570	0	0
P04150	453548	0	0
P04150	374548	0	0
P04150	62259	0	0
P04150	147981	0	0
P04150	675068	0	0
P04150	674813	0	0
P04150	675534	0	0
P04150	4941	0	0
P04150	16591	0	0
P04150	504310	0	0
P04150	386457	0	0
P04150	674510	0	0
P04150	510462	0	0
P04150	6723	0	0
P04150	110803	0	0
P04150	26386	0	0
P04150	49931	0	0
P04150	1994	0	0
P04150	5080	0	0
P04150	30180	0	0
P04150	4504	0	0
P04150	68396	0	0
P04150	77207	0	0
P04150	33986	0	0
P04150	378207	0	0
P04150	16959	0	0
P04150	1325	0	0
P04150	88800	0	0
P04150	67010	0	0
P04150	21523	0	0
P04150	142808	0	0
P04150	418411	0	0
P04150	421332	0	0
P04150	341383	0	0
P04150	15217	0	0
P04150	560078	0	0
P04150	73547	0	0
P04150	17411	0	0
P04150	31804	0	0
P04150	139045	0	0
P04150	27307	0	0
P04150	179594	0	0
P04150	70140	0	0
P04150	9217	0	0
P04150	394165	0	0
P04150	134100	0	0
P04150	666	0	0
P04150	675170	0	0
P04150	674630	0	0
P04150	26401	0	0
P04150	674342	0	0
P04150	27278	0	0
P04150	2208	0	0
P04150	674555	0	0
P04150	297372	0	0
P04150	1219	0	0
P04150	71516	0	0
P04150	180329	0	0
P04150	35358	0	0
P04150	2326	0	0
P04150	373985	0	0
P04150	36864	0	0
P04150	923	0	0
P04150	93858	0	0
P04150	194	0	0
P04150	16510	0	0
P04150	924	0	0
P04150	5970	0	0
P04150	577488	0	0
P04150	686036	0	0
P04150	1362	0	0
P04150	96021	0	0
P04150	6968	0	0
P04150	23093	0	0
P04150	5028	0	0
P04150	43952	0	0
P04150	83772	0	0
P04150	223819	0	0
P04150	2247	0	0
P04150	132933	0	0
P04150	56831	0	0
P04150	699395	0	0
P04150	103658	0	0
P04150	7714	0	0
P04150	1159	0	0
P04150	1376044	0	0
P04150	56131	0	0
P04150	88100	0	0
P04150	255532	0	0
P04150	53616	0	0
P04150	5528	0	0
P04150	207	0	0
P04150	583322	0	0
P04150	26590	0	0
P04150	485738	0	0
P04150	107119	0	0
P04150	2131	0	0
P04150	60319	0	0
P04150	17169	0	0
P04150	358192	0	0
P04150	65351	0	0
P04150	24522	0	0
P04150	259959	0	0
P04150	222203	0	0
P04150	397074	0	0
P04150	334866	0	0
P04150	1223	0	0
P04150	1333	0	0
P04150	134040	0	0
P04150	21697	0	0
P04150	675187	0	0
P04150	410802	0	0
P04150	1542343	0	0
P04150	6914	0	0
P04150	365189	0	0
P04150	27111	0	0
P04150	8531	0	0
P04150	611591	0	0
P04150	20027	0	0
P04150	138562	0	0
P04150	189099	0	0
P04150	189203	0	0
P04150	33060	0	0
P04150	7501	0	0
P04150	34094	0	0
P04150	32027	0	0
P04150	1153672	0	0
P04150	38898	0	0
P06213	14805	0	0
P06213	276734	0	0
P06213	88797	0	0
P06213	88232	0	0
P06213	14785	0	0
P06213	33576	0	0
P07550	62817	0	0
P07550	32869	0	0
P07550	77128	0	0
P07550	57488	0	0
P07550	140107	0	0
P07550	15086	0	0
P07550	675297	0	0
P07550	3599	0	0
P07550	16485	0	0
P07550	27626	0	0
P07550	418419	0	0
P07550	517099	0	0
P07550	417180	0	0
P07550	431141	0	0
P07550	56644	0	0
P07550	16735	0	0
P07550	88841	0	0
P07550	116848	0	0
P07550	445395	0	0
P07550	12428	0	0
P07550	7065	0	0
P07550	105442	0	0
P07550	443348	0	0
P07550	32459	0	0
P07550	61706	0	0
P07550	313314	0	0
P07550	91783	0	0
P07550	1280	0	0
P07550	418401	0	0
P07550	675154	0	0
P07550	27152	0	0
P07550	61680	0	0
P07550	316539	0	0
P07550	444750	0	0
P07550	35486	0	0
P07550	674509	0	0
P07550	374182	0	0
P07550	150882	0	0
P07550	94790	0	0
P07550	395607	0	0
P07550	386327	0	0
P07550	381693	0	0
P07550	155045	0	0
P07550	337366	0	0
P07550	27647	0	0
P07550	143284	0	0
P07550	261343	0	0
P07550	153342	0	0
P07550	253571	0	0
P07550	190484	0	0
P07550	8873	0	0
P07550	448986	0	0
P07550	365538	0	0
P07550	112480	0	0
P07550	305519	0	0
P07550	27347	0	0
P07550	27185	0	0
P07550	333157	0	0
P07550	328400	0	0
P07550	433015	0	0
P07550	89526	0	0
P07550	17347	0	0
P07550	82983	0	0
P07550	314587	0	0
P07550	406787	0	0
P07550	27072	0	0
P07550	70674	0	0
P07550	3345	0	0
P07550	127755	0	0
P07550	364693	0	0
P07550	16450	0	0
P07550	418414	0	0
P07550	1025553	0	0
P07550	27648	0	0
P07550	6317	0	0
P07550	1125	0	0
P07550	52087	0	0
P07550	16303	0	0
P07550	374052	0	0
P07550	119640	0	0
P07550	393942	0	0
P07550	419542	0	0
P07550	1592408	0	0
P07550	111060	0	0
P07550	43354	0	0
P07550	31811	0	0
P07550	1450253	0	0
P07550	100157	0	0
P07550	429737	0	0
P07550	52874	0	0
P07550	294107	0	0
P07550	88797	0	0
P07550	328137	0	0
P07550	466350	0	0
P07550	74284	0	0
P07550	27780	0	0
P07550	8167	0	0
P07550	138037	0	0
P07550	1114	0	0
P07550	81683	0	0
P07550	674961	0	0
P07550	674551	0	0
P07550	365284	0	0
P07550	250908	0	0
P07550	342897	0	0
P07550	78303	0	0
P07550	346895	0	0
P07550	4730	0	0
P07550	430124	0	0
P07550	33679	0	0
P07550	635	0	0
P07550	368538	0	0
P07550	1712	0	0
P07550	2654	0	0
P07550	151923	0	0
P07550	2046	0	0
P07550	405366	0	0
P07550	66029	0	0
P07550	11674	0	0
P07550	16847	0	0
P07550	418484	0	0
P07550	38764	0	0
P07550	2223	0	0
P07550	75901	0	0
P07550	78759	0	0
P07550	67617	0	0
P07550	70675	0	0
P07550	405365	0	0
P07550	139286	0	0
P07550	8788	0	0
P07550	158277	0	0
P07550	196351	0	0
P07550	421058	0	0
P07550	36842	0	0
P07550	88316	0	0
P07550	2994	0	0
P07550	371546	0	0
P07550	13618	0	0
P07550	26431	0	0
P07550	316787	0	0
P07550	54547	0	0
P07550	674796	0	0
P07550	152751	0	0
P07550	12506	0	0
P07550	31241	0	0
P07550	68607	0	0
P07550	28331	0	0
P07550	16308	0	0
P07550	5582	0	0
P07550	3859	0	0
P07550	2045	0	0
P07550	47675	0	0
P07550	13758	0	0
P07550	105252	0	0
P07550	27639	0	0
P07550	581819	0	0
P07550	7725	0	0
P07550	236019	0	0
P07550	27629	0	0
P07550	353011	0	0
P07550	241	0	0
P07550	469763	0	0
P07550	27609	0	0
P07550	421350	0	0
P07550	29890	0	0
P07550	11002	0	0
P07550	674660	0	0
P07550	419508	0	0
P07550	86466	0	0
P07550	134333	0	0
P07550	557741	0	0
P07550	598402	0	0
P07550	336913	0	0
P07550	27340	0	0
P07550	581843	0	0
P07550	14440	0	0
P07550	51182	0	0
P07550	86042	0	0
P07550	1051118	0	0
P07550	315123	0	0
P07550	112090	0	0
P07550	117758	0	0
P07550	165774	0	0
P07550	581814	0	0
P07550	558106	0	0
P07550	2431	0	0
P07550	641189	0	0
P07550	27546	0	0
P07550	445067	0	0
P07550	588819	0	0
P07550	453508	0	0
P07550	125294	0	0
P07550	50440	0	0
P07550	14367	0	0
P07550	6243	0	0
P07550	77456	0	0
P07550	390877	0	0
P07550	18694	0	0
P07550	182928	0	0
P07550	1248981	0	0
P07550	558566	0	0
P07550	94571	0	0
P07550	343964	0	0
P07550	1620	0	0
P07550	240769	0	0
P07550	191342	0	0
P07550	675171	0	0
P07550	555972	0	0
P07550	76766	0	0
P07550	8417	0	0
P07550	5772	0	0
P07550	1278	0	0
P07550	591037	0	0
P07550	721	0	0
P07550	9097	0	0
P07550	403465	0	0
P07550	2261	0	0
P07550	487711	0	0
P07550	72873	0	0
P07550	442943	0	0
P07550	674496	0	0
P07550	674357	0	0
P07550	6216	0	0
P07550	66311	0	0
P07550	467361	0	0
P07550	365281	0	0
P07550	364859	0	0
P07550	364745	0	0
P07550	10840	0	0
P07550	996	0	0
P07550	11005	0	0
P07550	405364	0	0
P07550	77652	0	0
P07550	10009	0	0
P07550	8516	0	0
P07550	563655	0	0
P07550	570147	0	0
P07550	675304	0	0
P07550	581848	0	0
P07550	114108	0	0
P07550	2465	0	0
P07550	148018	0	0
P07550	921	0	0
P07550	53623	0	0
P07550	209224	0	0
P07550	10389	0	0
P07550	12825	0	0
P07550	454141	0	0
P07550	14126	0	0
P07550	1672366	0	0
P07550	42520	0	0
P07550	1615	0	0
P07550	421208	0	0
P07550	9277	0	0
P07550	178796	0	0
P07550	65728	0	0
P07550	453520	0	0
P07550	85553	0	0
P07550	674536	0	0
P07550	6643	0	0
P07550	3965	0	0
P07550	27029	0	0
P07550	2217	0	0
P07550	99024	0	0
P07550	77474	0	0
P07550	16391	0	0
P07550	4345	0	0
P07550	187962	0	0
P07550	27368	0	0
P07550	139225	0	0
P07550	12494	0	0
P07550	11968	0	0
P07550	97	0	0
P07550	42013	0	0
P07550	16656	0	0
P07550	365248	0	0
P07550	421157	0	0
P07550	23522	0	0
P07550	146	0	0
P07550	139014	0	0
P07550	119288	0	0
P07550	19737	0	0
P07550	27370	0	0
P07550	27341	0	0
P07550	51056	0	0
P07550	175447	0	0
P07550	554892	0	0
P07550	246	0	0
P07550	8062	0	0
P07550	209007	0	0
P07550	34197	0	0
P07550	16505	0	0
P07550	20131	0	0
P07550	27229	0	0
P07550	16581	0	0
P07550	46727	0	0
P07550	115	0	0
P07550	11745	0	0
P07550	430597	0	0
P07550	11819	0	0
P07550	419601	0	0
P07550	242303	0	0
P07550	33055	0	0
P07550	266225	0	0
P07550	17224	0	0
P07550	419596	0	0
P07550	453570	0	0
P07550	2262	0	0
P07550	419598	0	0
P07550	369179	0	0
P07550	34234	0	0
P07550	3183	0	0
P07550	229058	0	0
P07550	208749	0	0
P07550	37266	0	0
P07550	312304	0	0
P07550	16592	0	0
P07550	21716	0	0
P07550	42689	0	0
P07550	77779	0	0
P07550	408842	0	0
P07550	27713	0	0
P07550	29989	0	0
P07550	624467	0	0
P07550	139099	0	0
P07550	13928	0	0
P07550	7736	0	0
P07550	573	0	0
P07550	38727	0	0
P07550	9495	0	0
P07550	675090	0	0
P07550	317124	0	0
P07550	73548	0	0
P07550	8917	0	0
P07550	6902	0	0
P07550	674584	0	0
P07550	5975	0	0
P07550	675144	0	0
P07550	230659	0	0
P07550	22873	0	0
P07550	3012	0	0
P07550	328158	0	0
P07550	421066	0	0
P07550	712273	0	0
P07550	21459	0	0
P07550	325239	0	0
P07550	181939	0	0
P07550	20496	0	0
P07550	369464	0	0
P07550	380567	0	0
P07550	619	0	0
P07550	5985	0	0
P07550	27912	0	0
P07550	38833	0	0
P07550	112655	0	0
P07550	29637	0	0
P07550	65415	0	0
P07550	3730	0	0
P07550	51042	0	0
P07550	93995	0	0
P07550	139210	0	0
P07550	17170	0	0
P07550	421089	0	0
P07550	86284	0	0
P07550	255904	0	0
P07550	93895	0	0
P07550	1795	0	0
P07550	10898	0	0
P07550	675307	0	0
P07550	21698	0	0
P07550	27570	0	0
P07550	173	0	0
P07550	675068	0	0
P07550	674813	0	0
P07550	13590	0	0
P07550	16591	0	0
P07550	453548	0	0
P07550	374548	0	0
P07550	328173	0	0
P07550	147981	0	0
P07550	386457	0	0
P07550	675534	0	0
P07550	4941	0	0
P07550	27575	0	0
P07550	504310	0	0
P07550	5080	0	0
P07550	674510	0	0
P07550	510462	0	0
P07550	6723	0	0
P07550	110803	0	0
P07550	30180	0	0
P07550	34608	0	0
P07550	26386	0	0
P07550	49931	0	0
P07550	4504	0	0
P07550	68396	0	0
P07550	77207	0	0
P07550	16959	0	0
P07550	138605	0	0
P07550	15958	0	0
P07550	12957	0	0
P07550	33986	0	0
P07550	384948	0	0
P07550	378207	0	0
P07550	21523	0	0
P07550	381691	0	0
P07550	418411	0	0
P07550	142808	0	0
P07550	421332	0	0
P07550	419622	0	0
P07550	341383	0	0
P07550	15217	0	0
P07550	17411	0	0
P07550	31804	0	0
P07550	139045	0	0
P07550	560078	0	0
P07550	27307	0	0
P07550	179594	0	0
P07550	70140	0	0
P07550	9217	0	0
P07550	134100	0	0
P07550	666	0	0
P07550	675170	0	0
P07550	394165	0	0
P07550	674630	0	0
P07550	26401	0	0
P07550	674342	0	0
P07550	27278	0	0
P07550	2208	0	0
P07550	674555	0	0
P07550	297372	0	0
P07550	1219	0	0
P07550	1325	0	0
P07550	88800	0	0
P07550	67010	0	0
P07550	71516	0	0
P07550	373985	0	0
P07550	36864	0	0
P07550	923	0	0
P07550	93858	0	0
P07550	35358	0	0
P07550	2326	0	0
P07550	194	0	0
P07550	16510	0	0
P07550	924	0	0
P07550	577488	0	0
P07550	73547	0	0
P07550	23093	0	0
P07550	5028	0	0
P07550	5970	0	0
P07550	43952	0	0
P07550	83772	0	0
P07550	686036	0	0
P07550	1362	0	0
P07550	96021	0	0
P07550	223819	0	0
P07550	2247	0	0
P07550	6968	0	0
P07550	56831	0	0
P07550	132933	0	0
P07550	699395	0	0
P07550	103658	0	0
P07550	7714	0	0
P07550	1159	0	0
P07550	56131	0	0
P07550	207	0	0
P07550	26590	0	0
P07550	1376044	0	0
P07550	485738	0	0
P07550	88100	0	0
P07550	255532	0	0
P07550	53616	0	0
P07550	107119	0	0
P07550	2131	0	0
P07550	60319	0	0
P07550	358192	0	0
P07550	65351	0	0
P07550	24522	0	0
P07550	259959	0	0
P07550	222203	0	0
P07550	397074	0	0
P07550	17169	0	0
P07550	334866	0	0
P07550	1223	0	0
P07550	1333	0	0
P07550	134040	0	0
P07550	410802	0	0
P07550	1542343	0	0
P07550	6914	0	0
P07550	365189	0	0
P07550	21697	0	0
P07550	675187	0	0
P07550	27111	0	0
P07550	611591	0	0
P07550	138562	0	0
P07550	189099	0	0
P07550	364520	0	0
P07550	189203	0	0
P07550	20027	0	0
P07550	33060	0	0
P07550	7501	0	0
P07550	32027	0	0
P07550	1153672	0	0
P07550	38898	0	0
P07550	180329	0	0
P07550	328201	0	0
P08172	674509	0	0
P08172	374182	0	0
P08172	62817	0	0
P08172	150882	0	0
P08172	32869	0	0
P08172	140107	0	0
P08172	77128	0	0
P08172	57488	0	0
P08172	15086	0	0
P08172	1279	0	0
P08172	675297	0	0
P08172	418419	0	0
P08172	3599	0	0
P08172	16485	0	0
P08172	431141	0	0
P08172	27626	0	0
P08172	517099	0	0
P08172	417180	0	0
P08172	56644	0	0
P08172	16735	0	0
P08172	88841	0	0
P08172	116848	0	0
P08172	12428	0	0
P08172	7065	0	0
P08172	105442	0	0
P08172	443348	0	0
P08172	32459	0	0
P08172	61706	0	0
P08172	313314	0	0
P08172	91783	0	0
P08172	1280	0	0
P08172	418401	0	0
P08172	27152	0	0
P08172	61680	0	0
P08172	316539	0	0
P08172	444750	0	0
P08172	35486	0	0
P08172	1125	0	0
P08172	395607	0	0
P08172	386327	0	0
P08172	381693	0	0
P08172	337366	0	0
P08172	27647	0	0
P08172	143284	0	0
P08172	261343	0	0
P08172	365538	0	0
P08172	153342	0	0
P08172	253571	0	0
P08172	190484	0	0
P08172	8873	0	0
P08172	448986	0	0
P08172	112480	0	0
P08172	305519	0	0
P08172	27347	0	0
P08172	333157	0	0
P08172	328400	0	0
P08172	433015	0	0
P08172	406787	0	0
P08172	89526	0	0
P08172	17347	0	0
P08172	82983	0	0
P08172	314587	0	0
P08172	70674	0	0
P08172	3345	0	0
P08172	127755	0	0
P08172	418414	0	0
P08172	364693	0	0
P08172	16450	0	0
P08172	1025553	0	0
P08172	27648	0	0
P08172	6317	0	0
P08172	13758	0	0
P08172	105252	0	0
P08172	581819	0	0
P08172	52087	0	0
P08172	1592408	0	0
P08172	16303	0	0
P08172	374052	0	0
P08172	250908	0	0
P08172	393942	0	0
P08172	419542	0	0
P08172	119640	0	0
P08172	43354	0	0
P08172	31811	0	0
P08172	1450253	0	0
P08172	100157	0	0
P08172	28976	0	0
P08172	294107	0	0
P08172	88797	0	0
P08172	328137	0	0
P08172	466350	0	0
P08172	74284	0	0
P08172	27780	0	0
P08172	8167	0	0
P08172	138037	0	0
P08172	1114	0	0
P08172	81683	0	0
P08172	674961	0	0
P08172	674551	0	0
P08172	365284	0	0
P08172	342897	0	0
P08172	78303	0	0
P08172	346895	0	0
P08172	4730	0	0
P08172	430124	0	0
P08172	33679	0	0
P08172	635	0	0
P08172	368538	0	0
P08172	1712	0	0
P08172	2654	0	0
P08172	151923	0	0
P08172	2046	0	0
P08172	405366	0	0
P08172	66029	0	0
P08172	11674	0	0
P08172	16847	0	0
P08172	418484	0	0
P08172	38764	0	0
P08172	2223	0	0
P08172	75901	0	0
P08172	78759	0	0
P08172	67617	0	0
P08172	70675	0	0
P08172	405365	0	0
P08172	88316	0	0
P08172	139286	0	0
P08172	8788	0	0
P08172	158277	0	0
P08172	196351	0	0
P08172	421058	0	0
P08172	2994	0	0
P08172	371546	0	0
P08172	2203	0	0
P08172	13618	0	0
P08172	26431	0	0
P08172	316787	0	0
P08172	54547	0	0
P08172	674796	0	0
P08172	152751	0	0
P08172	12506	0	0
P08172	31241	0	0
P08172	68607	0	0
P08172	28331	0	0
P08172	16308	0	0
P08172	27639	0	0
P08172	5582	0	0
P08172	3859	0	0
P08172	2045	0	0
P08172	47675	0	0
P08172	2465	0	0
P08172	581848	0	0
P08172	36662	0	0
P08172	469763	0	0
P08172	7725	0	0
P08172	236019	0	0
P08172	11002	0	0
P08172	353011	0	0
P08172	241	0	0
P08172	27609	0	0
P08172	421350	0	0
P08172	29890	0	0
P08172	674660	0	0
P08172	419508	0	0
P08172	33373	0	0
P08172	27340	0	0
P08172	134333	0	0
P08172	557741	0	0
P08172	598402	0	0
P08172	336913	0	0
P08172	581843	0	0
P08172	14440	0	0
P08172	51182	0	0
P08172	581814	0	0
P08172	86042	0	0
P08172	2431	0	0
P08172	315123	0	0
P08172	112090	0	0
P08172	117758	0	0
P08172	558106	0	0
P08172	641189	0	0
P08172	445067	0	0
P08172	588819	0	0
P08172	453508	0	0
P08172	182928	0	0
P08172	125294	0	0
P08172	50440	0	0
P08172	14367	0	0
P08172	6243	0	0
P08172	77456	0	0
P08172	390877	0	0
P08172	18694	0	0
P08172	240769	0	0
P08172	1248981	0	0
P08172	558566	0	0
P08172	94571	0	0
P08172	343964	0	0
P08172	1620	0	0
P08172	675171	0	0
P08172	84505	0	0
P08172	555972	0	0
P08172	76766	0	0
P08172	8417	0	0
P08172	5772	0	0
P08172	1278	0	0
P08172	591037	0	0
P08172	721	0	0
P08172	9097	0	0
P08172	403465	0	0
P08172	487711	0	0
P08172	72873	0	0
P08172	442943	0	0
P08172	674496	0	0
P08172	66311	0	0
P08172	467361	0	0
P08172	405364	0	0
P08172	365281	0	0
P08172	364859	0	0
P08172	364745	0	0
P08172	10840	0	0
P08172	77652	0	0
P08172	10009	0	0
P08172	8516	0	0
P08172	563655	0	0
P08172	570147	0	0
P08172	21716	0	0
P08172	42689	0	0
P08172	148018	0	0
P08172	921	0	0
P08172	53623	0	0
P08172	209224	0	0
P08172	10389	0	0
P08172	12825	0	0
P08172	14126	0	0
P08172	1672366	0	0
P08172	42520	0	0
P08172	1615	0	0
P08172	421208	0	0
P08172	454141	0	0
P08172	9277	0	0
P08172	178796	0	0
P08172	65728	0	0
P08172	453520	0	0
P08172	85553	0	0
P08172	674536	0	0
P08172	27029	0	0
P08172	2217	0	0
P08172	99024	0	0
P08172	77474	0	0
P08172	4345	0	0
P08172	187962	0	0
P08172	139225	0	0
P08172	12494	0	0
P08172	8543	0	0
P08172	11968	0	0
P08172	97	0	0
P08172	42013	0	0
P08172	16656	0	0
P08172	365248	0	0
P08172	421157	0	0
P08172	27112	0	0
P08172	23522	0	0
P08172	146	0	0
P08172	139014	0	0
P08172	119288	0	0
P08172	19737	0	0
P08172	27370	0	0
P08172	27341	0	0
P08172	51056	0	0
P08172	175447	0	0
P08172	554892	0	0
P08172	246	0	0
P08172	8062	0	0
P08172	209007	0	0
P08172	16505	0	0
P08172	20131	0	0
P08172	27229	0	0
P08172	16581	0	0
P08172	46727	0	0
P08172	115	0	0
P08172	11745	0	0
P08172	430597	0	0
P08172	11819	0	0
P08172	419601	0	0
P08172	242303	0	0
P08172	33055	0	0
P08172	266225	0	0
P08172	17224	0	0
P08172	419596	0	0
P08172	453570	0	0
P08172	419598	0	0
P08172	369179	0	0
P08172	1370	0	0
P08172	3183	0	0
P08172	208749	0	0
P08172	312304	0	0
P08172	16592	0	0
P08172	138605	0	0
P08172	15958	0	0
P08172	13928	0	0
P08172	33986	0	0
P08172	384948	0	0
P08172	378207	0	0
P08172	408842	0	0
P08172	29989	0	0
P08172	624467	0	0
P08172	139099	0	0
P08172	21459	0	0
P08172	7736	0	0
P08172	38727	0	0
P08172	675188	0	0
P08172	9495	0	0
P08172	675090	0	0
P08172	317124	0	0
P08172	73548	0	0
P08172	6902	0	0
P08172	421066	0	0
P08172	674584	0	0
P08172	5975	0	0
P08172	675144	0	0
P08172	230659	0	0
P08172	22873	0	0
P08172	3012	0	0
P08172	712273	0	0
P08172	328158	0	0
P08172	789	0	0
P08172	5985	0	0
P08172	325239	0	0
P08172	181939	0	0
P08172	263558	0	0
P08172	20496	0	0
P08172	369464	0	0
P08172	380567	0	0
P08172	47447	0	0
P08172	619	0	0
P08172	3730	0	0
P08172	27912	0	0
P08172	38833	0	0
P08172	112655	0	0
P08172	29637	0	0
P08172	65415	0	0
P08172	51042	0	0
P08172	93995	0	0
P08172	139210	0	0
P08172	17170	0	0
P08172	421089	0	0
P08172	675307	0	0
P08172	86284	0	0
P08172	173	0	0
P08172	1785	0	0
P08172	93895	0	0
P08172	1795	0	0
P08172	10898	0	0
P08172	13590	0	0
P08172	21698	0	0
P08172	27570	0	0
P08172	675068	0	0
P08172	674813	0	0
P08172	675534	0	0
P08172	4941	0	0
P08172	16591	0	0
P08172	453548	0	0
P08172	374548	0	0
P08172	62259	0	0
P08172	328173	0	0
P08172	147981	0	0
P08172	504310	0	0
P08172	386457	0	0
P08172	110803	0	0
P08172	49931	0	0
P08172	27575	0	0
P08172	1994	0	0
P08172	5080	0	0
P08172	674510	0	0
P08172	510462	0	0
P08172	6723	0	0
P08172	30180	0	0
P08172	34608	0	0
P08172	26386	0	0
P08172	68396	0	0
