parent_molregno	accession	parent_chembl_id	target_organism	summary
9495	P08246	CHEMBL503	Homo sapiens	inactive
8917	P08246	CHEMBL91	Homo sapiens	inactive
317124	P08246	CHEMBL1373	Homo sapiens	inactive
6902	P08246	CHEMBL80	Homo sapiens	inactive
5975	P08246	CHEMBL480	Homo sapiens	inactive
675144	P08246	CHEMBL1201193	Homo sapiens	inactive
230659	P08246	CHEMBL1237	Homo sapiens	inactive
3012	P08246	CHEMBL45	Homo sapiens	inactive
73548	P08246	CHEMBL878	Homo sapiens	inactive
421066	P08246	CHEMBL1513	Homo sapiens	inactive
674584	P08246	CHEMBL1200633	Homo sapiens	inactive
22873	P08246	CHEMBL19299	Homo sapiens	inactive
712273	P08246	CHEMBL1276308	Homo sapiens	inactive
328158	P08246	CHEMBL1388	Homo sapiens	inactive
181939	P08246	CHEMBL1149	Homo sapiens	inactive
263558	P08246	CHEMBL157138	Homo sapiens	inactive
20496	P08246	CHEMBL599	Homo sapiens	inactive
369464	P08246	CHEMBL1431	Homo sapiens	inactive
789	P08246	CHEMBL13	Homo sapiens	inactive
619	P08246	CHEMBL406	Homo sapiens	inactive
5985	P08246	CHEMBL481	Homo sapiens	inactive
325239	P08246	CHEMBL1384	Homo sapiens	inactive
380567	P08246	CHEMBL189	Homo sapiens	inactive
47447	P08246	CHEMBL787	Homo sapiens	inactive
112655	P08246	CHEMBL1009	Homo sapiens	inactive
29637	P08246	CHEMBL685	Homo sapiens	inactive
65415	P08246	CHEMBL852	Homo sapiens	inactive
3730	P08246	CHEMBL459	Homo sapiens	inactive
27912	P08246	CHEMBL137	Homo sapiens	inactive
139210	P08246	CHEMBL1070	Homo sapiens	inactive
17170	P08246	CHEMBL115	Homo sapiens	inactive
38833	P08246	CHEMBL742	Homo sapiens	inactive
51042	P08246	CHEMBL802	Homo sapiens	inactive
93995	P08246	CHEMBL60889	Homo sapiens	inactive
1785	P08246	CHEMBL429	Homo sapiens	inactive
93895	P08246	CHEMBL960	Homo sapiens	inactive
1795	P08246	CHEMBL33	Homo sapiens	inactive
10898	P08246	CHEMBL514	Homo sapiens	inactive
421089	P08246	CHEMBL1515	Homo sapiens	inactive
675307	P08246	CHEMBL1201356	Homo sapiens	inactive
86284	P08246	CHEMBL934	Homo sapiens	inactive
21698	P08246	CHEMBL19236	Homo sapiens	inactive
173	P08246	CHEMBL6	Homo sapiens	inactive
255904	P08246	CHEMBL157101	Homo sapiens	inactive
13590	P08246	CHEMBL105	Homo sapiens	inactive
27570	P08246	CHEMBL649	Homo sapiens	inactive
453548	P08246	CHEMBL460291	Homo sapiens	inactive
374548	P08246	CHEMBL1444	Homo sapiens	inactive
62259	P08246	CHEMBL841	Homo sapiens	inactive
328173	P08246	CHEMBL1390	Homo sapiens	inactive
147981	P08246	CHEMBL1087	Homo sapiens	inactive
675068	P08246	CHEMBL1201117	Homo sapiens	inactive
674813	P08246	CHEMBL1200862	Homo sapiens	inactive
386457	P08246	CHEMBL1456	Homo sapiens	inactive
675534	P08246	CHEMBL1201631	Homo sapiens	inactive
4941	P08246	CHEMBL64	Homo sapiens	inactive
16591	P08246	CHEMBL571	Homo sapiens	inactive
504310	P08246	CHEMBL1670	Homo sapiens	inactive
674510	P08246	CHEMBL1200559	Homo sapiens	inactive
510462	P08246	CHEMBL1679	Homo sapiens	inactive
6723	P08246	CHEMBL79	Homo sapiens	inactive
110803	P08246	CHEMBL998	Homo sapiens	inactive
34608	P08246	CHEMBL717	Homo sapiens	inactive
26386	P08246	CHEMBL127	Homo sapiens	inactive
49931	P08246	CHEMBL34259	Homo sapiens	inactive
27575	P08246	CHEMBL650	Homo sapiens	inactive
68396	P08246	CHEMBL866	Homo sapiens	inactive
77207	P08246	CHEMBL895	Homo sapiens	inactive
1994	P08246	CHEMBL434	Homo sapiens	inactive
5080	P08246	CHEMBL469	Homo sapiens	inactive
88800	P08246	CHEMBL56564	Homo sapiens	inactive
67010	P08246	CHEMBL865	Homo sapiens	inactive
71516	P08246	CHEMBL159	Homo sapiens	inactive
1325	P08246	CHEMBL422	Homo sapiens	inactive
21523	P08246	CHEMBL603	Homo sapiens	inactive
142808	P08246	CHEMBL90555	Homo sapiens	inactive
381691	P08246	CHEMBL1451	Homo sapiens	inactive
418411	P08246	CHEMBL1490	Homo sapiens	inactive
421332	P08246	CHEMBL1521	Homo sapiens	inactive
341383	P08246	CHEMBL203266	Homo sapiens	inactive
15217	P08246	CHEMBL109	Homo sapiens	inactive
419622	P08246	CHEMBL1504	Homo sapiens	inactive
139045	P08246	CHEMBL1069	Homo sapiens	inactive
560078	P08246	CHEMBL553025	Homo sapiens	inactive
73547	P08246	CHEMBL877	Homo sapiens	inactive
17411	P08246	CHEMBL585	Homo sapiens	inactive
31804	P08246	CHEMBL695	Homo sapiens	inactive
27307	P08246	CHEMBL129	Homo sapiens	inactive
70140	P08246	CHEMBL262777	Homo sapiens	inactive
179594	P08246	CHEMBL415324	Homo sapiens	inactive
9217	P08246	CHEMBL93	Homo sapiens	inactive
666	P08246	CHEMBL408	Homo sapiens	inactive
675170	P08246	CHEMBL1201219	Homo sapiens	inactive
394165	P08246	CHEMBL1464	Homo sapiens	inactive
134100	P08246	CHEMBL1054	Homo sapiens	inactive
674630	P08246	CHEMBL1200679	Homo sapiens	inactive
674342	P08246	CHEMBL1200391	Homo sapiens	inactive
27278	P08246	CHEMBL637	Homo sapiens	inactive
26401	P08246	CHEMBL621	Homo sapiens	inactive
674555	P08246	CHEMBL1200604	Homo sapiens	inactive
297372	P08246	CHEMBL1349	Homo sapiens	inactive
1219	P08246	CHEMBL6966	Homo sapiens	inactive
2208	P08246	CHEMBL38	Homo sapiens	inactive
328201	P08246	CHEMBL1393	Homo sapiens	inactive
373985	P08246	CHEMBL1440	Homo sapiens	inactive
36864	P08246	CHEMBL727	Homo sapiens	inactive
699395	P08246	CHEMBL1237044	Homo sapiens	inactive
923	P08246	CHEMBL413	Homo sapiens	inactive
93858	P08246	CHEMBL959	Homo sapiens	inactive
35358	P08246	CHEMBL27577	Homo sapiens	inactive
2326	P08246	CHEMBL447	Homo sapiens	inactive
924	P08246	CHEMBL269732	Homo sapiens	inactive
180329	P08246	CHEMBL1148	Homo sapiens	inactive
194	P08246	CHEMBL403	Homo sapiens	inactive
16510	P08246	CHEMBL15770	Homo sapiens	inactive
5028	P08246	CHEMBL468	Homo sapiens	inactive
5970	P08246	CHEMBL479	Homo sapiens	inactive
577488	P08246	CHEMBL1747	Homo sapiens	inactive
43952	P08246	CHEMBL772	Homo sapiens	inactive
83772	P08246	CHEMBL923	Homo sapiens	inactive
686036	P08246	CHEMBL1214185	Homo sapiens	inactive
1362	P08246	CHEMBL424	Homo sapiens	inactive
96021	P08246	CHEMBL972	Homo sapiens	inactive
6968	P08246	CHEMBL83	Homo sapiens	inactive
23093	P08246	CHEMBL611	Homo sapiens	inactive
223819	P08246	CHEMBL1221	Homo sapiens	inactive
2247	P08246	CHEMBL443	Homo sapiens	inactive
132933	P08246	CHEMBL84158	Homo sapiens	inactive
103658	P08246	CHEMBL165	Homo sapiens	inactive
7714	P08246	CHEMBL85	Homo sapiens	inactive
56831	P08246	CHEMBL822	Homo sapiens	inactive
1159	P08246	CHEMBL21	Homo sapiens	inactive
26590	P08246	CHEMBL625	Homo sapiens	inactive
1376044	P08246	CHEMBL2103774	Homo sapiens	inactive
56131	P08246	CHEMBL817	Homo sapiens	inactive
485738	P08246	CHEMBL1643	Homo sapiens	inactive
88100	P08246	CHEMBL163	Homo sapiens	inactive
255532	P08246	CHEMBL154111	Homo sapiens	inactive
53616	P08246	CHEMBL809	Homo sapiens	inactive
5528	P08246	CHEMBL471	Homo sapiens	inactive
207	P08246	CHEMBL404	Homo sapiens	inactive
583322	P08246	CHEMBL1760	Homo sapiens	inactive
107119	P08246	CHEMBL991	Homo sapiens	inactive
2131	P08246	CHEMBL439	Homo sapiens	inactive
60319	P08246	CHEMBL833	Homo sapiens	inactive
397074	P08246	CHEMBL444633	Homo sapiens	inactive
17169	P08246	CHEMBL114	Homo sapiens	inactive
358192	P08246	CHEMBL1419	Homo sapiens	inactive
65351	P08246	CHEMBL850	Homo sapiens	inactive
1333	P08246	CHEMBL26	Homo sapiens	inactive
24522	P08246	CHEMBL20883	Homo sapiens	inactive
259959	P08246	CHEMBL1306	Homo sapiens	inactive
222203	P08246	CHEMBL1219	Homo sapiens	inactive
334866	P08246	CHEMBL372795	Homo sapiens	inactive
1223	P08246	CHEMBL421	Homo sapiens	inactive
134040	P08246	CHEMBL83668	Homo sapiens	inactive
6914	P08246	CHEMBL81	Homo sapiens	inactive
365189	P08246	CHEMBL374478	Homo sapiens	inactive
21697	P08246	CHEMBL122	Homo sapiens	inactive
675187	P08246	CHEMBL1201236	Homo sapiens	inactive
410802	P08246	CHEMBL192	Homo sapiens	inactive
27111	P08246	CHEMBL128	Homo sapiens	inactive
1542343	P08246	CHEMBL2367892	Homo sapiens	inactive
364520	P08246	CHEMBL386630	Homo sapiens	inactive
8531	P08246	CHEMBL499	Homo sapiens	inactive
611591	P08246	CHEMBL1076211	Homo sapiens	inactive
189203	P08246	CHEMBL1168	Homo sapiens	inactive
20027	P08246	CHEMBL121	Homo sapiens	inactive
138562	P08246	CHEMBL1064	Homo sapiens	inactive
189099	P08246	CHEMBL1167	Homo sapiens	inactive
33060	P08246	CHEMBL703	Homo sapiens	inactive
32027	P08246	CHEMBL698	Homo sapiens	inactive
7501	P08246	CHEMBL84	Homo sapiens	inactive
1153672	P08246	CHEMBL1790041	Homo sapiens	inactive
38898	P08246	CHEMBL744	Homo sapiens	inactive
34094	P08246	CHEMBL714	Homo sapiens	inactive
14805	P10721	CHEMBL554	Homo sapiens	inactive
674509	P24557	CHEMBL1200558	Homo sapiens	inactive
374182	P24557	CHEMBL388590	Homo sapiens	inactive
35486	P24557	CHEMBL720	Homo sapiens	inactive
62817	P24557	CHEMBL844	Homo sapiens	inactive
150882	P24557	CHEMBL1098	Homo sapiens	inactive
517099	P24557	CHEMBL508102	Homo sapiens	inactive
32869	P24557	CHEMBL701	Homo sapiens	inactive
94790	P24557	CHEMBL965	Homo sapiens	inactive
140107	P24557	CHEMBL1077	Homo sapiens	inactive
77128	P24557	CHEMBL894	Homo sapiens	inactive
1279	P24557	CHEMBL24	Homo sapiens	inactive
675297	P24557	CHEMBL1201346	Homo sapiens	inactive
57488	P24557	CHEMBL264374	Homo sapiens	inactive
15086	P24557	CHEMBL108	Homo sapiens	inactive
418419	P24557	CHEMBL253376	Homo sapiens	inactive
3599	P24557	CHEMBL49	Homo sapiens	inactive
16485	P24557	CHEMBL113	Homo sapiens	inactive
417180	P24557	CHEMBL1487	Homo sapiens	inactive
431141	P24557	CHEMBL1542	Homo sapiens	inactive
27626	P24557	CHEMBL135	Homo sapiens	inactive
56644	P24557	CHEMBL820	Homo sapiens	inactive
16735	P24557	CHEMBL278172	Homo sapiens	inactive
88841	P24557	CHEMBL942	Homo sapiens	inactive
445395	P24557	CHEMBL517712	Homo sapiens	inactive
12428	P24557	CHEMBL529	Homo sapiens	inactive
7065	P24557	CHEMBL493	Homo sapiens	inactive
105442	P24557	CHEMBL990	Homo sapiens	inactive
443348	P24557	CHEMBL196	Homo sapiens	inactive
61706	P24557	CHEMBL838	Homo sapiens	inactive
32459	P24557	CHEMBL24441	Homo sapiens	inactive
313314	P24557	CHEMBL1370	Homo sapiens	inactive
91783	P24557	CHEMBL294199	Homo sapiens	inactive
1280	P24557	CHEMBL25	Homo sapiens	inactive
418401	P24557	CHEMBL1489	Homo sapiens	inactive
61680	P24557	CHEMBL158	Homo sapiens	inactive
675154	P24557	CHEMBL1201203	Homo sapiens	inactive
27152	P24557	CHEMBL632	Homo sapiens	inactive
316539	P24557	CHEMBL188921	Homo sapiens	inactive
444750	P24557	CHEMBL1560	Homo sapiens	inactive
1125	P24557	CHEMBL20	Homo sapiens	inactive
1025553	P24557	CHEMBL1601669	Homo sapiens	inactive
27648	P24557	CHEMBL661	Homo sapiens	inactive
6317	P24557	CHEMBL488	Homo sapiens	inactive
395607	P24557	CHEMBL1467	Homo sapiens	inactive
386327	P24557	CHEMBL1455	Homo sapiens	inactive
381693	P24557	CHEMBL190	Homo sapiens	inactive
155045	P24557	CHEMBL1113	Homo sapiens	inactive
337366	P24557	CHEMBL1399	Homo sapiens	inactive
27647	P24557	CHEMBL660	Homo sapiens	inactive
143284	P24557	CHEMBL1082	Homo sapiens	inactive
261343	P24557	CHEMBL1308	Homo sapiens	inactive
448986	P24557	CHEMBL1566	Homo sapiens	inactive
365538	P24557	CHEMBL184	Homo sapiens	inactive
153342	P24557	CHEMBL1110	Homo sapiens	inactive
253571	P24557	CHEMBL153479	Homo sapiens	inactive
8873	P24557	CHEMBL267345	Homo sapiens	inactive
190484	P24557	CHEMBL1169	Homo sapiens	inactive
27347	P24557	CHEMBL642	Homo sapiens	inactive
112480	P24557	CHEMBL1006	Homo sapiens	inactive
305519	P24557	CHEMBL174	Homo sapiens	inactive
27185	P24557	CHEMBL633	Homo sapiens	inactive
333157	P24557	CHEMBL177	Homo sapiens	inactive
328400	P24557	CHEMBL1395	Homo sapiens	inactive
433015	P24557	CHEMBL1544	Homo sapiens	inactive
82983	P24557	CHEMBL917	Homo sapiens	inactive
314587	P24557	CHEMBL189171	Homo sapiens	inactive
406787	P24557	CHEMBL1483	Homo sapiens	inactive
89526	P24557	CHEMBL945	Homo sapiens	inactive
27072	P24557	CHEMBL629	Homo sapiens	inactive
364693	P24557	CHEMBL1425	Homo sapiens	inactive
16450	P24557	CHEMBL112	Homo sapiens	inactive
70674	P24557	CHEMBL870	Homo sapiens	inactive
3345	P24557	CHEMBL47	Homo sapiens	inactive
127755	P24557	CHEMBL1046	Homo sapiens	inactive
418414	P24557	CHEMBL1491	Homo sapiens	inactive
16308	P24557	CHEMBL563	Homo sapiens	inactive
27639	P24557	CHEMBL659	Homo sapiens	inactive
5582	P24557	CHEMBL472	Homo sapiens	inactive
3859	P24557	CHEMBL54	Homo sapiens	inactive
581819	P24557	CHEMBL1752	Homo sapiens	inactive
28331	P24557	CHEMBL672	Homo sapiens	inactive
13758	P24557	CHEMBL106	Homo sapiens	inactive
105252	P24557	CHEMBL989	Homo sapiens	inactive
374052	P24557	CHEMBL389621	Homo sapiens	inactive
250908	P24557	CHEMBL1282	Homo sapiens	inactive
52087	P24557	CHEMBL806	Homo sapiens	inactive
1592408	P24557	CHEMBL3039597	Homo sapiens	inactive
16303	P24557	CHEMBL562	Homo sapiens	inactive
119640	P24557	CHEMBL1024	Homo sapiens	inactive
111060	P24557	CHEMBL305660	Homo sapiens	inactive
393942	P24557	CHEMBL1463	Homo sapiens	inactive
419542	P24557	CHEMBL1501	Homo sapiens	inactive
429737	P24557	CHEMBL1535	Homo sapiens	inactive
43354	P24557	CHEMBL768	Homo sapiens	inactive
31811	P24557	CHEMBL696	Homo sapiens	inactive
1450253	P24557	CHEMBL2220442	Homo sapiens	inactive
100157	P24557	CHEMBL980	Homo sapiens	inactive
28976	P24557	CHEMBL679	Homo sapiens	inactive
294107	P24557	CHEMBL177756	Homo sapiens	inactive
138037	P24557	CHEMBL1062	Homo sapiens	inactive
328137	P24557	CHEMBL193482	Homo sapiens	inactive
466350	P24557	CHEMBL457299	Homo sapiens	inactive
74284	P24557	CHEMBL880	Homo sapiens	inactive
27780	P24557	CHEMBL666	Homo sapiens	inactive
365284	P24557	CHEMBL182	Homo sapiens	inactive
1114	P24557	CHEMBL417	Homo sapiens	inactive
81683	P24557	CHEMBL914	Homo sapiens	inactive
674961	P24557	CHEMBL1201010	Homo sapiens	inactive
674551	P24557	CHEMBL1200600	Homo sapiens	inactive
4730	P24557	CHEMBL467	Homo sapiens	inactive
342897	P24557	CHEMBL1405	Homo sapiens	inactive
78303	P24557	CHEMBL902	Homo sapiens	inactive
1712	P24557	CHEMBL31	Homo sapiens	inactive
346895	P24557	CHEMBL427216	Homo sapiens	inactive
430124	P24557	CHEMBL1536	Homo sapiens	inactive
33679	P24557	CHEMBL710	Homo sapiens	inactive
635	P24557	CHEMBL407	Homo sapiens	inactive
368538	P24557	CHEMBL185	Homo sapiens	inactive
11674	P24557	CHEMBL521	Homo sapiens	inactive
2654	P24557	CHEMBL456	Homo sapiens	inactive
151923	P24557	CHEMBL413965	Homo sapiens	inactive
2046	P24557	CHEMBL35	Homo sapiens	inactive
75901	P24557	CHEMBL888	Homo sapiens	inactive
405366	P24557	CHEMBL1481	Homo sapiens	inactive
66029	P24557	CHEMBL862	Homo sapiens	inactive
16847	P24557	CHEMBL578	Homo sapiens	inactive
418484	P24557	CHEMBL1493	Homo sapiens	inactive
38764	P24557	CHEMBL30008	Homo sapiens	inactive
2223	P24557	CHEMBL41	Homo sapiens	inactive
8788	P24557	CHEMBL276832	Homo sapiens	inactive
158277	P24557	CHEMBL1117	Homo sapiens	inactive
78759	P24557	CHEMBL53463	Homo sapiens	inactive
196351	P24557	CHEMBL119443	Homo sapiens	inactive
67617	P24557	CHEMBL44884	Homo sapiens	inactive
70675	P24557	CHEMBL871	Homo sapiens	inactive
405365	P24557	CHEMBL1480	Homo sapiens	inactive
36842	P24557	CHEMBL726	Homo sapiens	inactive
88316	P24557	CHEMBL940	Homo sapiens	inactive
2994	P24557	CHEMBL457	Homo sapiens	inactive
139286	P24557	CHEMBL1073	Homo sapiens	inactive
421058	P24557	CHEMBL1512	Homo sapiens	inactive
371546	P24557	CHEMBL1433	Homo sapiens	inactive
13618	P24557	CHEMBL545	Homo sapiens	inactive
26431	P24557	CHEMBL622	Homo sapiens	inactive
316787	P24557	CHEMBL1372	Homo sapiens	inactive
54547	P24557	CHEMBL289469	Homo sapiens	inactive
674796	P24557	CHEMBL1200845	Homo sapiens	inactive
152751	P24557	CHEMBL1108	Homo sapiens	inactive
2045	P24557	CHEMBL435	Homo sapiens	inactive
47675	P24557	CHEMBL788	Homo sapiens	inactive
12506	P24557	CHEMBL532	Homo sapiens	inactive
31241	P24557	CHEMBL691	Homo sapiens	inactive
68607	P24557	CHEMBL44657	Homo sapiens	inactive
77652	P24557	CHEMBL898	Homo sapiens	inactive
10009	P24557	CHEMBL504	Homo sapiens	inactive
8516	P24557	CHEMBL498	Homo sapiens	inactive
563655	P24557	CHEMBL557555	Homo sapiens	inactive
2465	P24557	CHEMBL452	Homo sapiens	inactive
236019	P24557	CHEMBL139835	Homo sapiens	inactive
675304	P24557	CHEMBL1201353	Homo sapiens	inactive
1051118	P24557	CHEMBL1628227	Homo sapiens	inactive
36662	P24557	CHEMBL723	Homo sapiens	inactive
469763	P24557	CHEMBL1626	Homo sapiens	inactive
27609	P24557	CHEMBL134	Homo sapiens	inactive
7725	P24557	CHEMBL428880	Homo sapiens	inactive
27629	P24557	CHEMBL657	Homo sapiens	inactive
581848	P24557	CHEMBL1754	Homo sapiens	inactive
11002	P24557	CHEMBL515	Homo sapiens	inactive
353011	P24557	CHEMBL1413	Homo sapiens	inactive
241	P24557	CHEMBL8	Homo sapiens	inactive
421350	P24557	CHEMBL248702	Homo sapiens	inactive
29890	P24557	CHEMBL139	Homo sapiens	inactive
557741	P24557	CHEMBL1729	Homo sapiens	inactive
598402	P24557	CHEMBL1771	Homo sapiens	inactive
674660	P24557	CHEMBL1200709	Homo sapiens	inactive
419508	P24557	CHEMBL254219	Homo sapiens	inactive
86466	P24557	CHEMBL936	Homo sapiens	inactive
33373	P24557	CHEMBL707	Homo sapiens	inactive
27340	P24557	CHEMBL130	Homo sapiens	inactive
134333	P24557	CHEMBL1055	Homo sapiens	inactive
51182	P24557	CHEMBL803	Homo sapiens	inactive
336913	P24557	CHEMBL178	Homo sapiens	inactive
581843	P24557	CHEMBL1753	Homo sapiens	inactive
14440	P24557	CHEMBL107	Homo sapiens	inactive
581814	P24557	CHEMBL1751	Homo sapiens	inactive
86042	P24557	CHEMBL932	Homo sapiens	inactive
2431	P24557	CHEMBL451	Homo sapiens	inactive
315123	P24557	CHEMBL1371	Homo sapiens	inactive
445067	P24557	CHEMBL504760	Homo sapiens	inactive
112090	P24557	CHEMBL70927	Homo sapiens	inactive
117758	P24557	CHEMBL75435	Homo sapiens	inactive
165774	P24557	CHEMBL1123	Homo sapiens	inactive
558106	P24557	CHEMBL1730	Homo sapiens	inactive
14367	P24557	CHEMBL549	Homo sapiens	inactive
641189	P24557	CHEMBL1159650	Homo sapiens	inactive
27546	P24557	CHEMBL648	Homo sapiens	inactive
588819	P24557	CHEMBL601773	Homo sapiens	inactive
453508	P24557	CHEMBL461522	Homo sapiens	inactive
18694	P24557	CHEMBL118	Homo sapiens	inactive
182928	P24557	CHEMBL110691	Homo sapiens	inactive
125294	P24557	CHEMBL1042	Homo sapiens	inactive
50440	P24557	CHEMBL799	Homo sapiens	inactive
6243	P24557	CHEMBL72	Homo sapiens	inactive
77456	P24557	CHEMBL52440	Homo sapiens	inactive
390877	P24557	CHEMBL1460	Homo sapiens	inactive
94571	P24557	CHEMBL964	Homo sapiens	inactive
240769	P24557	CHEMBL1261	Homo sapiens	inactive
1248981	P24557	CHEMBL1909057	Homo sapiens	inactive
558566	P24557	CHEMBL1732	Homo sapiens	inactive
555972	P24557	CHEMBL1727	Homo sapiens	inactive
343964	P24557	CHEMBL205596	Homo sapiens	inactive
1620	P24557	CHEMBL30	Homo sapiens	inactive
5772	P24557	CHEMBL476	Homo sapiens	inactive
191342	P24557	CHEMBL1172	Homo sapiens	inactive
675171	P24557	CHEMBL1201220	Homo sapiens	inactive
84505	P24557	CHEMBL926	Homo sapiens	inactive
76766	P24557	CHEMBL891	Homo sapiens	inactive
8417	P24557	CHEMBL88	Homo sapiens	inactive
1278	P24557	CHEMBL23	Homo sapiens	inactive
403465	P24557	CHEMBL1477	Homo sapiens	inactive
442943	P24557	CHEMBL1554	Homo sapiens	inactive
591037	P24557	CHEMBL1766	Homo sapiens	inactive
721	P24557	CHEMBL12	Homo sapiens	inactive
9097	P24557	CHEMBL92	Homo sapiens	inactive
467361	P24557	CHEMBL1619	Homo sapiens	inactive
2261	P24557	CHEMBL42	Homo sapiens	inactive
487711	P24557	CHEMBL1650	Homo sapiens	inactive
72873	P24557	CHEMBL160	Homo sapiens	inactive
674496	P24557	CHEMBL1200545	Homo sapiens	inactive
674357	P24557	CHEMBL1200406	Homo sapiens	inactive
6216	P24557	CHEMBL71	Homo sapiens	inactive
66311	P24557	CHEMBL43064	Homo sapiens	inactive
11005	P24557	CHEMBL516	Homo sapiens	inactive
405364	P24557	CHEMBL1479	Homo sapiens	inactive
365281	P24557	CHEMBL384467	Homo sapiens	inactive
364859	P24557	CHEMBL181	Homo sapiens	inactive
364745	P24557	CHEMBL219916	Homo sapiens	inactive
10840	P24557	CHEMBL513	Homo sapiens	inactive
570147	P24557	CHEMBL1741	Homo sapiens	inactive
996	P24557	CHEMBL415	Homo sapiens	inactive
21716	P24557	CHEMBL19224	Homo sapiens	inactive
208749	P24557	CHEMBL1194	Homo sapiens	inactive
42689	P24557	CHEMBL286398	Homo sapiens	inactive
312304	P24557	CHEMBL184618	Homo sapiens	inactive
16592	P24557	CHEMBL572	Homo sapiens	inactive
229058	P24557	CHEMBL1231	Homo sapiens	inactive
12825	P24557	CHEMBL103	Homo sapiens	inactive
77779	P24557	CHEMBL900	Homo sapiens	inactive
42520	P24557	CHEMBL762	Homo sapiens	inactive
1615	P24557	CHEMBL29	Homo sapiens	inactive
148018	P24557	CHEMBL1089	Homo sapiens	inactive
921	P24557	CHEMBL16	Homo sapiens	inactive
53623	P24557	CHEMBL36715	Homo sapiens	inactive
209224	P24557	CHEMBL1198	Homo sapiens	inactive
10389	P24557	CHEMBL506	Homo sapiens	inactive
421208	P24557	CHEMBL1518	Homo sapiens	inactive
14126	P24557	CHEMBL278020	Homo sapiens	inactive
1672366	P24557	CHEMBL3183075	Homo sapiens	inactive
454141	P24557	CHEMBL1592	Homo sapiens	inactive
674536	P24557	CHEMBL1200585	Homo sapiens	inactive
6643	P24557	CHEMBL490	Homo sapiens	inactive
3965	P24557	CHEMBL55	Homo sapiens	inactive
9277	P24557	CHEMBL94	Homo sapiens	inactive
178796	P24557	CHEMBL1144	Homo sapiens	inactive
65728	P24557	CHEMBL856	Homo sapiens	inactive
453520	P24557	CHEMBL1572	Homo sapiens	inactive
85553	P24557	CHEMBL56367	Homo sapiens	inactive
16391	P24557	CHEMBL564	Homo sapiens	inactive
187962	P24557	CHEMBL1162	Homo sapiens	inactive
27029	P24557	CHEMBL628	Homo sapiens	inactive
2217	P24557	CHEMBL40	Homo sapiens	inactive
99024	P24557	CHEMBL976	Homo sapiens	inactive
77474	P24557	CHEMBL897	Homo sapiens	inactive
21459	P24557	CHEMBL19019	Homo sapiens	inactive
4345	P24557	CHEMBL57	Homo sapiens	inactive
27368	P24557	CHEMBL643	Homo sapiens	inactive
139225	P24557	CHEMBL1071	Homo sapiens	inactive
421157	P24557	CHEMBL1517	Homo sapiens	inactive
12494	P24557	CHEMBL531	Homo sapiens	inactive
8543	P24557	CHEMBL500	Homo sapiens	inactive
11968	P24557	CHEMBL527	Homo sapiens	inactive
97	P24557	CHEMBL2	Homo sapiens	inactive
42013	P24557	CHEMBL757	Homo sapiens	inactive
16656	P24557	CHEMBL573	Homo sapiens	inactive
365248	P24557	CHEMBL1428	Homo sapiens	inactive
27112	P24557	CHEMBL631	Homo sapiens	inactive
23522	P24557	CHEMBL614	Homo sapiens	inactive
246	P24557	CHEMBL9	Homo sapiens	inactive
146	P24557	CHEMBL4	Homo sapiens	inactive
139014	P24557	CHEMBL1068	Homo sapiens	inactive
8062	P24557	CHEMBL428647	Homo sapiens	inactive
119288	P24557	CHEMBL75880	Homo sapiens	inactive
