CUI	MEDDRA	MEDDRA_ID	MEDDRA TYPE	MESH	MESH_ID	MESH TYPE
C0001175	ACQUIRED IMMUNODEFICIENCY SYNDROMES	10052740	HT	SYNDROME, ACQUIRED IMMUNO-DEFICIENCY	D000163	PM
C0001175	ACQUIRED IMMUNODEFICIENCY SYNDROMES	10052740	HT	ACQUIRED IMMUNE DEFIC SYNDROME	D000163	DEV
C0001175	ACQUIRED IMMUNODEFICIENCY SYNDROMES	10052740	HT	ACQUIRED IMMUNO DEFIC SYNDROME	D000163	DEV
C0001175	ACQUIRED IMMUNODEFICIENCY SYNDROMES	10052740	HT	IMMUNOL DEFIC SYNDROME ACQUIRED	D000163	DEV
C0001175	ACQUIRED IMMUNODEFICIENCY SYNDROMES	10052740	HT	IMMUNODEFIC SYNDROME ACQUIRED	D000163	DEV
C0001175	ACQUIRED IMMUNODEFICIENCY SYNDROMES	10052740	HT	ACQUIRED IMMUNODEFIC SYNDROME	D000163	DEV
C0001175	AIDS	10000565	LLT	ACQUIRED IMMUNODEFICIENCY SYNDROME	D000163	MH
C0001175	AIDS	10000565	LLT	ACQUIRED IMMUNODEFICIENCY SYNDROMES	D000163	PM
C0001175	AIDS	10000565	LLT	IMMUNODEFICIENCY SYNDROMES, ACQUIRED	D000163	PM
C0001175	AIDS	10000565	LLT	SYNDROMES, ACQUIRED IMMUNODEFICIENCY	D000163	PM
C0001175	AIDS	10000565	LLT	IMMUNODEFICIENCY SYNDROME, ACQUIRED	D000163	ET
C0001175	AIDS	10000565	LLT	SYNDROME, ACQUIRED IMMUNODEFICIENCY	D000163	PM
C0001175	AIDS	10000565	LLT	AIDS	D000163	ET
C0001175	AIDS	10000565	LLT	ACQUIRED IMMUNE DEFICIENCY SYNDROME	D000163	ET
C0001175	AIDS	10000565	LLT	IMMUNOLOGIC DEFICIENCY SYNDROME, ACQUIRED	D000163	ET
C0001175	AIDS	10000565	LLT	ACQUIRED IMMUNO-DEFICIENCY SYNDROME	D000163	ET
C0001175	AIDS	10000565	LLT	ACQUIRED IMMUNO DEFICIENCY SYNDROME	D000163	PM
C0001175	AIDS	10000565	LLT	ACQUIRED IMMUNO-DEFICIENCY SYNDROMES	D000163	PM
C0001175	AIDS	10000565	LLT	IMMUNO-DEFICIENCY SYNDROMES, ACQUIRED	D000163	PM
C0001175	AIDS	10000565	LLT	SYNDROMES, ACQUIRED IMMUNO-DEFICIENCY	D000163	PM
C0001175	AIDS	10000565	LLT	IMMUNO-DEFICIENCY SYNDROME, ACQUIRED	D000163	PM
C0001175	AIDS	10000565	LLT	SYNDROME, ACQUIRED IMMUNO-DEFICIENCY	D000163	PM
C0001175	AIDS	10000565	LLT	ACQUIRED IMMUNE DEFIC SYNDROME	D000163	DEV
C0001175	AIDS	10000565	LLT	ACQUIRED IMMUNO DEFIC SYNDROME	D000163	DEV
C0001175	AIDS	10000565	LLT	IMMUNOL DEFIC SYNDROME ACQUIRED	D000163	DEV
C0001175	AIDS	10000565	LLT	IMMUNODEFIC SYNDROME ACQUIRED	D000163	DEV
C0001175	AIDS	10000565	LLT	ACQUIRED IMMUNODEFIC SYNDROME	D000163	DEV
C0001175	ACQUIRED IMMUNE DEFICIENCY SYNDR	10000565	OL	ACQUIRED IMMUNODEFICIENCY SYNDROME	D000163	MH
C0001175	ACQUIRED IMMUNE DEFICIENCY SYNDR	10000565	OL	ACQUIRED IMMUNODEFICIENCY SYNDROMES	D000163	PM
C0001175	ACQUIRED IMMUNE DEFICIENCY SYNDR	10000565	OL	IMMUNODEFICIENCY SYNDROMES, ACQUIRED	D000163	PM
C0001175	ACQUIRED IMMUNE DEFICIENCY SYNDR	10000565	OL	SYNDROMES, ACQUIRED IMMUNODEFICIENCY	D000163	PM
C0001175	ACQUIRED IMMUNE DEFICIENCY SYNDR	10000565	OL	IMMUNODEFICIENCY SYNDROME, ACQUIRED	D000163	ET
C0001175	ACQUIRED IMMUNE DEFICIENCY SYNDR	10000565	OL	SYNDROME, ACQUIRED IMMUNODEFICIENCY	D000163	PM
C0001175	ACQUIRED IMMUNE DEFICIENCY SYNDR	10000565	OL	AIDS	D000163	ET
C0001175	ACQUIRED IMMUNE DEFICIENCY SYNDR	10000565	OL	ACQUIRED IMMUNE DEFICIENCY SYNDROME	D000163	ET
C0001175	ACQUIRED IMMUNE DEFICIENCY SYNDR	10000565	OL	IMMUNOLOGIC DEFICIENCY SYNDROME, ACQUIRED	D000163	ET
C0001175	ACQUIRED IMMUNE DEFICIENCY SYNDR	10000565	OL	ACQUIRED IMMUNO-DEFICIENCY SYNDROME	D000163	ET
C0001175	ACQUIRED IMMUNE DEFICIENCY SYNDR	10000565	OL	ACQUIRED IMMUNO DEFICIENCY SYNDROME	D000163	PM
C0001175	ACQUIRED IMMUNE DEFICIENCY SYNDR	10000565	OL	ACQUIRED IMMUNO-DEFICIENCY SYNDROMES	D000163	PM
C0001175	ACQUIRED IMMUNE DEFICIENCY SYNDR	10000565	OL	IMMUNO-DEFICIENCY SYNDROMES, ACQUIRED	D000163	PM
C0001175	ACQUIRED IMMUNE DEFICIENCY SYNDR	10000565	OL	SYNDROMES, ACQUIRED IMMUNO-DEFICIENCY	D000163	PM
C0001175	ACQUIRED IMMUNE DEFICIENCY SYNDR	10000565	OL	IMMUNO-DEFICIENCY SYNDROME, ACQUIRED	D000163	PM
C0001175	ACQUIRED IMMUNE DEFICIENCY SYNDR	10000565	OL	SYNDROME, ACQUIRED IMMUNO-DEFICIENCY	D000163	PM
C0001175	ACQUIRED IMMUNE DEFICIENCY SYNDR	10000565	OL	ACQUIRED IMMUNE DEFIC SYNDROME	D000163	DEV
C0001175	ACQUIRED IMMUNE DEFICIENCY SYNDR	10000565	OL	ACQUIRED IMMUNO DEFIC SYNDROME	D000163	DEV
C0001175	ACQUIRED IMMUNE DEFICIENCY SYNDR	10000565	OL	IMMUNOL DEFIC SYNDROME ACQUIRED	D000163	DEV
C0001175	ACQUIRED IMMUNE DEFICIENCY SYNDR	10000565	OL	IMMUNODEFIC SYNDROME ACQUIRED	D000163	DEV
C0001175	ACQUIRED IMMUNE DEFICIENCY SYNDR	10000565	OL	ACQUIRED IMMUNODEFIC SYNDROME	D000163	DEV
C0001175	ACQUIRED IMMUNE DEFICIENCY SYNDROME	10000565	LLT	ACQUIRED IMMUNODEFICIENCY SYNDROME	D000163	MH
C0001175	ACQUIRED IMMUNE DEFICIENCY SYNDROME	10000565	LLT	ACQUIRED IMMUNODEFICIENCY SYNDROMES	D000163	PM
C0001175	ACQUIRED IMMUNE DEFICIENCY SYNDROME	10000565	LLT	IMMUNODEFICIENCY SYNDROMES, ACQUIRED	D000163	PM
C0001175	ACQUIRED IMMUNE DEFICIENCY SYNDROME	10000565	LLT	SYNDROMES, ACQUIRED IMMUNODEFICIENCY	D000163	PM
C0001175	ACQUIRED IMMUNE DEFICIENCY SYNDROME	10000565	LLT	IMMUNODEFICIENCY SYNDROME, ACQUIRED	D000163	ET
C0001175	ACQUIRED IMMUNE DEFICIENCY SYNDROME	10000565	LLT	SYNDROME, ACQUIRED IMMUNODEFICIENCY	D000163	PM
C0001175	ACQUIRED IMMUNE DEFICIENCY SYNDROME	10000565	LLT	AIDS	D000163	ET
C0001175	ACQUIRED IMMUNE DEFICIENCY SYNDROME	10000565	LLT	ACQUIRED IMMUNE DEFICIENCY SYNDROME	D000163	ET
C0001175	ACQUIRED IMMUNE DEFICIENCY SYNDROME	10000565	LLT	IMMUNOLOGIC DEFICIENCY SYNDROME, ACQUIRED	D000163	ET
C0001175	ACQUIRED IMMUNE DEFICIENCY SYNDROME	10000565	LLT	ACQUIRED IMMUNO-DEFICIENCY SYNDROME	D000163	ET
C0001175	ACQUIRED IMMUNE DEFICIENCY SYNDROME	10000565	LLT	ACQUIRED IMMUNO DEFICIENCY SYNDROME	D000163	PM
C0001175	ACQUIRED IMMUNE DEFICIENCY SYNDROME	10000565	LLT	ACQUIRED IMMUNO-DEFICIENCY SYNDROMES	D000163	PM
C0001175	ACQUIRED IMMUNE DEFICIENCY SYNDROME	10000565	LLT	IMMUNO-DEFICIENCY SYNDROMES, ACQUIRED	D000163	PM
C0001175	ACQUIRED IMMUNE DEFICIENCY SYNDROME	10000565	LLT	SYNDROMES, ACQUIRED IMMUNO-DEFICIENCY	D000163	PM
C0001175	ACQUIRED IMMUNE DEFICIENCY SYNDROME	10000565	LLT	IMMUNO-DEFICIENCY SYNDROME, ACQUIRED	D000163	PM
C0001175	ACQUIRED IMMUNE DEFICIENCY SYNDROME	10000565	LLT	SYNDROME, ACQUIRED IMMUNO-DEFICIENCY	D000163	PM
C0001175	ACQUIRED IMMUNE DEFICIENCY SYNDROME	10000565	LLT	ACQUIRED IMMUNE DEFIC SYNDROME	D000163	DEV
C0001175	ACQUIRED IMMUNE DEFICIENCY SYNDROME	10000565	LLT	ACQUIRED IMMUNO DEFIC SYNDROME	D000163	DEV
C0001175	ACQUIRED IMMUNE DEFICIENCY SYNDROME	10000565	LLT	IMMUNOL DEFIC SYNDROME ACQUIRED	D000163	DEV
C0001175	ACQUIRED IMMUNE DEFICIENCY SYNDROME	10000565	LLT	IMMUNODEFIC SYNDROME ACQUIRED	D000163	DEV
C0001175	ACQUIRED IMMUNE DEFICIENCY SYNDROME	10000565	LLT	ACQUIRED IMMUNODEFIC SYNDROME	D000163	DEV
C0001175	AUTOIMMUNE DEFICIENCY SYNDROME	10061664	LLT	ACQUIRED IMMUNODEFICIENCY SYNDROME	D000163	MH
C0001175	AUTOIMMUNE DEFICIENCY SYNDROME	10061664	LLT	ACQUIRED IMMUNODEFICIENCY SYNDROMES	D000163	PM
C0001175	AUTOIMMUNE DEFICIENCY SYNDROME	10061664	LLT	IMMUNODEFICIENCY SYNDROMES, ACQUIRED	D000163	PM
C0001175	AUTOIMMUNE DEFICIENCY SYNDROME	10061664	LLT	SYNDROMES, ACQUIRED IMMUNODEFICIENCY	D000163	PM
C0001175	AUTOIMMUNE DEFICIENCY SYNDROME	10061664	LLT	IMMUNODEFICIENCY SYNDROME, ACQUIRED	D000163	ET
C0001175	AUTOIMMUNE DEFICIENCY SYNDROME	10061664	LLT	SYNDROME, ACQUIRED IMMUNODEFICIENCY	D000163	PM
C0001175	AUTOIMMUNE DEFICIENCY SYNDROME	10061664	LLT	AIDS	D000163	ET
C0001175	AUTOIMMUNE DEFICIENCY SYNDROME	10061664	LLT	ACQUIRED IMMUNE DEFICIENCY SYNDROME	D000163	ET
C0001175	AUTOIMMUNE DEFICIENCY SYNDROME	10061664	LLT	IMMUNOLOGIC DEFICIENCY SYNDROME, ACQUIRED	D000163	ET
C0001175	AUTOIMMUNE DEFICIENCY SYNDROME	10061664	LLT	ACQUIRED IMMUNO-DEFICIENCY SYNDROME	D000163	ET
C0001175	AUTOIMMUNE DEFICIENCY SYNDROME	10061664	LLT	ACQUIRED IMMUNO DEFICIENCY SYNDROME	D000163	PM
C0001175	AUTOIMMUNE DEFICIENCY SYNDROME	10061664	LLT	ACQUIRED IMMUNO-DEFICIENCY SYNDROMES	D000163	PM
C0001175	AUTOIMMUNE DEFICIENCY SYNDROME	10061664	LLT	IMMUNO-DEFICIENCY SYNDROMES, ACQUIRED	D000163	PM
C0001175	AUTOIMMUNE DEFICIENCY SYNDROME	10061664	LLT	SYNDROMES, ACQUIRED IMMUNO-DEFICIENCY	D000163	PM
C0001175	AUTOIMMUNE DEFICIENCY SYNDROME	10061664	LLT	IMMUNO-DEFICIENCY SYNDROME, ACQUIRED	D000163	PM
C0001175	AUTOIMMUNE DEFICIENCY SYNDROME	10061664	LLT	SYNDROME, ACQUIRED IMMUNO-DEFICIENCY	D000163	PM
C0001175	AUTOIMMUNE DEFICIENCY SYNDROME	10061664	LLT	ACQUIRED IMMUNE DEFIC SYNDROME	D000163	DEV
C0001175	AUTOIMMUNE DEFICIENCY SYNDROME	10061664	LLT	ACQUIRED IMMUNO DEFIC SYNDROME	D000163	DEV
C0001175	AUTOIMMUNE DEFICIENCY SYNDROME	10061664	LLT	IMMUNOL DEFIC SYNDROME ACQUIRED	D000163	DEV
C0001175	AUTOIMMUNE DEFICIENCY SYNDROME	10061664	LLT	IMMUNODEFIC SYNDROME ACQUIRED	D000163	DEV
C0001175	AUTOIMMUNE DEFICIENCY SYNDROME	10061664	LLT	ACQUIRED IMMUNODEFIC SYNDROME	D000163	DEV
C0001175	ACQUIRED IMMUNODEFICIENCY SYNDROME, UNSPECIFIED	10000565	LLT	ACQUIRED IMMUNODEFICIENCY SYNDROME	D000163	MH
C0001175	ACQUIRED IMMUNODEFICIENCY SYNDROME, UNSPECIFIED	10000565	LLT	ACQUIRED IMMUNODEFICIENCY SYNDROMES	D000163	PM
C0001175	ACQUIRED IMMUNODEFICIENCY SYNDROME, UNSPECIFIED	10000565	LLT	IMMUNODEFICIENCY SYNDROMES, ACQUIRED	D000163	PM
C0001175	ACQUIRED IMMUNODEFICIENCY SYNDROME, UNSPECIFIED	10000565	LLT	SYNDROMES, ACQUIRED IMMUNODEFICIENCY	D000163	PM
C0001175	ACQUIRED IMMUNODEFICIENCY SYNDROME, UNSPECIFIED	10000565	LLT	IMMUNODEFICIENCY SYNDROME, ACQUIRED	D000163	ET
C0001175	ACQUIRED IMMUNODEFICIENCY SYNDROME, UNSPECIFIED	10000565	LLT	SYNDROME, ACQUIRED IMMUNODEFICIENCY	D000163	PM
C0001175	ACQUIRED IMMUNODEFICIENCY SYNDROME, UNSPECIFIED	10000565	LLT	AIDS	D000163	ET
C0001175	ACQUIRED IMMUNODEFICIENCY SYNDROME, UNSPECIFIED	10000565	LLT	ACQUIRED IMMUNE DEFICIENCY SYNDROME	D000163	ET
C0001175	ACQUIRED IMMUNODEFICIENCY SYNDROME, UNSPECIFIED	10000565	LLT	IMMUNOLOGIC DEFICIENCY SYNDROME, ACQUIRED	D000163	ET
C0001175	ACQUIRED IMMUNODEFICIENCY SYNDROME, UNSPECIFIED	10000565	LLT	ACQUIRED IMMUNO-DEFICIENCY SYNDROME	D000163	ET
C0001175	ACQUIRED IMMUNODEFICIENCY SYNDROME, UNSPECIFIED	10000565	LLT	ACQUIRED IMMUNO DEFICIENCY SYNDROME	D000163	PM
C0001175	ACQUIRED IMMUNODEFICIENCY SYNDROME, UNSPECIFIED	10000565	LLT	ACQUIRED IMMUNO-DEFICIENCY SYNDROMES	D000163	PM
C0001175	ACQUIRED IMMUNODEFICIENCY SYNDROME, UNSPECIFIED	10000565	LLT	IMMUNO-DEFICIENCY SYNDROMES, ACQUIRED	D000163	PM
C0001175	ACQUIRED IMMUNODEFICIENCY SYNDROME, UNSPECIFIED	10000565	LLT	SYNDROMES, ACQUIRED IMMUNO-DEFICIENCY	D000163	PM
C0001175	ACQUIRED IMMUNODEFICIENCY SYNDROME, UNSPECIFIED	10000565	LLT	IMMUNO-DEFICIENCY SYNDROME, ACQUIRED	D000163	PM
C0001175	ACQUIRED IMMUNODEFICIENCY SYNDROME, UNSPECIFIED	10000565	LLT	SYNDROME, ACQUIRED IMMUNO-DEFICIENCY	D000163	PM
C0001175	ACQUIRED IMMUNODEFICIENCY SYNDROME, UNSPECIFIED	10000565	LLT	ACQUIRED IMMUNE DEFIC SYNDROME	D000163	DEV
C0001175	ACQUIRED IMMUNODEFICIENCY SYNDROME, UNSPECIFIED	10000565	LLT	ACQUIRED IMMUNO DEFIC SYNDROME	D000163	DEV
C0001175	ACQUIRED IMMUNODEFICIENCY SYNDROME, UNSPECIFIED	10000565	LLT	IMMUNOL DEFIC SYNDROME ACQUIRED	D000163	DEV
C0001175	ACQUIRED IMMUNODEFICIENCY SYNDROME, UNSPECIFIED	10000565	LLT	IMMUNODEFIC SYNDROME ACQUIRED	D000163	DEV
C0001175	ACQUIRED IMMUNODEFICIENCY SYNDROME, UNSPECIFIED	10000565	LLT	ACQUIRED IMMUNODEFIC SYNDROME	D000163	DEV
C0001175	ACQUIRED IMMUNO DEFICIENCY SYNDROME	10000565	LLT	ACQUIRED IMMUNODEFICIENCY SYNDROME	D000163	MH
C0001175	ACQUIRED IMMUNO DEFICIENCY SYNDROME	10000565	LLT	ACQUIRED IMMUNODEFICIENCY SYNDROMES	D000163	PM
C0001175	ACQUIRED IMMUNO DEFICIENCY SYNDROME	10000565	LLT	IMMUNODEFICIENCY SYNDROMES, ACQUIRED	D000163	PM
C0001175	ACQUIRED IMMUNO DEFICIENCY SYNDROME	10000565	LLT	SYNDROMES, ACQUIRED IMMUNODEFICIENCY	D000163	PM
C0001175	ACQUIRED IMMUNO DEFICIENCY SYNDROME	10000565	LLT	IMMUNODEFICIENCY SYNDROME, ACQUIRED	D000163	ET
C0001175	ACQUIRED IMMUNO DEFICIENCY SYNDROME	10000565	LLT	SYNDROME, ACQUIRED IMMUNODEFICIENCY	D000163	PM
C0001175	ACQUIRED IMMUNO DEFICIENCY SYNDROME	10000565	LLT	AIDS	D000163	ET
C0001175	ACQUIRED IMMUNO DEFICIENCY SYNDROME	10000565	LLT	ACQUIRED IMMUNE DEFICIENCY SYNDROME	D000163	ET
C0001175	ACQUIRED IMMUNO DEFICIENCY SYNDROME	10000565	LLT	IMMUNOLOGIC DEFICIENCY SYNDROME, ACQUIRED	D000163	ET
C0001175	ACQUIRED IMMUNO DEFICIENCY SYNDROME	10000565	LLT	ACQUIRED IMMUNO-DEFICIENCY SYNDROME	D000163	ET
C0001175	ACQUIRED IMMUNO DEFICIENCY SYNDROME	10000565	LLT	ACQUIRED IMMUNO DEFICIENCY SYNDROME	D000163	PM
C0001175	ACQUIRED IMMUNO DEFICIENCY SYNDROME	10000565	LLT	ACQUIRED IMMUNO-DEFICIENCY SYNDROMES	D000163	PM
C0001175	ACQUIRED IMMUNO DEFICIENCY SYNDROME	10000565	LLT	IMMUNO-DEFICIENCY SYNDROMES, ACQUIRED	D000163	PM
C0001175	ACQUIRED IMMUNO DEFICIENCY SYNDROME	10000565	LLT	SYNDROMES, ACQUIRED IMMUNO-DEFICIENCY	D000163	PM
C0001175	ACQUIRED IMMUNO DEFICIENCY SYNDROME	10000565	LLT	IMMUNO-DEFICIENCY SYNDROME, ACQUIRED	D000163	PM
C0001175	ACQUIRED IMMUNO DEFICIENCY SYNDROME	10000565	LLT	SYNDROME, ACQUIRED IMMUNO-DEFICIENCY	D000163	PM
C0001175	ACQUIRED IMMUNO DEFICIENCY SYNDROME	10000565	LLT	ACQUIRED IMMUNE DEFIC SYNDROME	D000163	DEV
C0001175	ACQUIRED IMMUNO DEFICIENCY SYNDROME	10000565	LLT	ACQUIRED IMMUNO DEFIC SYNDROME	D000163	DEV
C0001175	ACQUIRED IMMUNO DEFICIENCY SYNDROME	10000565	LLT	IMMUNOL DEFIC SYNDROME ACQUIRED	D000163	DEV
C0001175	ACQUIRED IMMUNO DEFICIENCY SYNDROME	10000565	LLT	IMMUNODEFIC SYNDROME ACQUIRED	D000163	DEV
C0001175	ACQUIRED IMMUNO DEFICIENCY SYNDROME	10000565	LLT	ACQUIRED IMMUNODEFIC SYNDROME	D000163	DEV
C0001206	ACROMEGALY	10000599	PT	ACROMEGALY	D000172	MH
C0001206	ACROMEGALY	10000599	PT	INAPPROPRIATE GH SECRETION SYNDROME (ACROMEGALY)	D000172	ET
C0001206	ACROMEGALY	10000599	PT	INAPPROPRIATE GROWTH HORMONE SECRETION SYNDROME (ACROMEGALY)	D000172	ET
C0001206	ACROMEGALY	10000599	PT	SOMATOTROPIN HYPERSECRETION SYNDROME (ACROMEGALY)	D000172	ET
C0001206	ACROMEGALY	10000599	PT	HYPERSECRETION SYNDROMES, SOMATOTROPIN (ACROMEGALY)	D000172	PM
C0001206	ACROMEGALY	10000599	PT	SOMATOTROPIN HYPERSECRETION SYNDROMES (ACROMEGALY)	D000172	PM
C0001206	ACROMEGALY	10000599	PT	SYNDROMES, SOMATOTROPIN HYPERSECRETION (ACROMEGALY)	D000172	PM
C0001206	ACROMEGALY	10000599	PT	HYPERSECRETION SYNDROME, SOMATOTROPIN (ACROMEGALY)	D000172	PM
C0001206	ACROMEGALY	10000599	PT	SYNDROME, SOMATOTROPIN HYPERSECRETION (ACROMEGALY)	D000172	PM
C0001206	ACROMEGALY	10000599	PT	INAPPROPRIATE GROWTH HORMONE SECRET SYNDROME ACROMEGALY	D000172	DEV
C0001206	ACROMEGALY	10000599	PT	INAPPROPRIATE GH SECRET SYNDROME ACROMEGALY	D000172	DEV
C0001206	ACROMEGALY	10000599	PT	SOMATOTROPIN HYPERSECRET SYNDROME ACROMEGALY	D000172	DEV
C0001206	ACROMEGALY	10000599	LLT	ACROMEGALY	D000172	MH
C0001206	ACROMEGALY	10000599	LLT	INAPPROPRIATE GH SECRETION SYNDROME (ACROMEGALY)	D000172	ET
C0001206	ACROMEGALY	10000599	LLT	INAPPROPRIATE GROWTH HORMONE SECRETION SYNDROME (ACROMEGALY)	D000172	ET
C0001206	ACROMEGALY	10000599	LLT	SOMATOTROPIN HYPERSECRETION SYNDROME (ACROMEGALY)	D000172	ET
C0001206	ACROMEGALY	10000599	LLT	HYPERSECRETION SYNDROMES, SOMATOTROPIN (ACROMEGALY)	D000172	PM
C0001206	ACROMEGALY	10000599	LLT	SOMATOTROPIN HYPERSECRETION SYNDROMES (ACROMEGALY)	D000172	PM
C0001206	ACROMEGALY	10000599	LLT	SYNDROMES, SOMATOTROPIN HYPERSECRETION (ACROMEGALY)	D000172	PM
C0001206	ACROMEGALY	10000599	LLT	HYPERSECRETION SYNDROME, SOMATOTROPIN (ACROMEGALY)	D000172	PM
C0001206	ACROMEGALY	10000599	LLT	SYNDROME, SOMATOTROPIN HYPERSECRETION (ACROMEGALY)	D000172	PM
C0001206	ACROMEGALY	10000599	LLT	INAPPROPRIATE GROWTH HORMONE SECRET SYNDROME ACROMEGALY	D000172	DEV
C0001206	ACROMEGALY	10000599	LLT	INAPPROPRIATE GH SECRET SYNDROME ACROMEGALY	D000172	DEV
C0001206	ACROMEGALY	10000599	LLT	SOMATOTROPIN HYPERSECRET SYNDROME ACROMEGALY	D000172	DEV
C0001261	ACTINOMYCOSIS	10000620	PT	ACTINOMYCOSIS	D000196	MH
C0001261	ACTINOMYCOSIS	10000620	PT	ACTINOMYCOSES	D000196	PM
C0001261	ACTINOMYCOSIS	10000620	PT	ACTINOMYCES INFECTIONS	D000196	ET
C0001261	ACTINOMYCOSIS	10000620	PT	ACTINOMYCES INFECTION	D000196	PM
C0001261	ACTINOMYCOSIS	10000620	PT	INFECTION, ACTINOMYCES	D000196	PM
C0001261	ACTINOMYCOSIS	10000620	PT	INFECTIONS, ACTINOMYCES	D000196	ET
C0001261	ACTINOMYCOSIS	10000620	PT	INFECT ACTINOMYCES	D000196	DEV
C0001261	ACTINOMYCOSIS	10000620	PT	ACTINOMYCES INFECT	D000196	DEV
C0001261	ACTINOMYCOSIS	10000620	LLT	ACTINOMYCOSIS	D000196	MH
C0001261	ACTINOMYCOSIS	10000620	LLT	ACTINOMYCOSES	D000196	PM
C0001261	ACTINOMYCOSIS	10000620	LLT	ACTINOMYCES INFECTIONS	D000196	ET
C0001261	ACTINOMYCOSIS	10000620	LLT	ACTINOMYCES INFECTION	D000196	PM
C0001261	ACTINOMYCOSIS	10000620	LLT	INFECTION, ACTINOMYCES	D000196	PM
C0001261	ACTINOMYCOSIS	10000620	LLT	INFECTIONS, ACTINOMYCES	D000196	ET
C0001261	ACTINOMYCOSIS	10000620	LLT	INFECT ACTINOMYCES	D000196	DEV
C0001261	ACTINOMYCOSIS	10000620	LLT	ACTINOMYCES INFECT	D000196	DEV
C0001261	ACTINOMYCOTIC INFECTION OF UNSPECIFIED SITE	10000620	LLT	ACTINOMYCOSIS	D000196	MH
C0001261	ACTINOMYCOTIC INFECTION OF UNSPECIFIED SITE	10000620	LLT	ACTINOMYCOSES	D000196	PM
C0001261	ACTINOMYCOTIC INFECTION OF UNSPECIFIED SITE	10000620	LLT	ACTINOMYCES INFECTIONS	D000196	ET
C0001261	ACTINOMYCOTIC INFECTION OF UNSPECIFIED SITE	10000620	LLT	ACTINOMYCES INFECTION	D000196	PM
C0001261	ACTINOMYCOTIC INFECTION OF UNSPECIFIED SITE	10000620	LLT	INFECTION, ACTINOMYCES	D000196	PM
C0001261	ACTINOMYCOTIC INFECTION OF UNSPECIFIED SITE	10000620	LLT	INFECTIONS, ACTINOMYCES	D000196	ET
C0001261	ACTINOMYCOTIC INFECTION OF UNSPECIFIED SITE	10000620	LLT	INFECT ACTINOMYCES	D000196	DEV
C0001261	ACTINOMYCOTIC INFECTION OF UNSPECIFIED SITE	10000620	LLT	ACTINOMYCES INFECT	D000196	DEV
C0001261	ACTINOMYCOTIC INFECTIONS	10000620	OL	ACTINOMYCOSIS	D000196	MH
C0001261	ACTINOMYCOTIC INFECTIONS	10000620	OL	ACTINOMYCOSES	D000196	PM
C0001261	ACTINOMYCOTIC INFECTIONS	10000620	OL	ACTINOMYCES INFECTIONS	D000196	ET
C0001261	ACTINOMYCOTIC INFECTIONS	10000620	OL	ACTINOMYCES INFECTION	D000196	PM
C0001261	ACTINOMYCOTIC INFECTIONS	10000620	OL	INFECTION, ACTINOMYCES	D000196	PM
C0001261	ACTINOMYCOTIC INFECTIONS	10000620	OL	INFECTIONS, ACTINOMYCES	D000196	ET
C0001261	ACTINOMYCOTIC INFECTIONS	10000620	OL	INFECT ACTINOMYCES	D000196	DEV
C0001261	ACTINOMYCOTIC INFECTIONS	10000620	OL	ACTINOMYCES INFECT	D000196	DEV
C0001261	ACTINOMYCOTIC INFECTIOUS DISORDERS	10000627	HT	ACTINOMYCOSIS	D000196	MH
C0001261	ACTINOMYCOTIC INFECTIOUS DISORDERS	10000627	HT	ACTINOMYCOSES	D000196	PM
C0001261	ACTINOMYCOTIC INFECTIOUS DISORDERS	10000627	HT	ACTINOMYCES INFECTIONS	D000196	ET
C0001261	ACTINOMYCOTIC INFECTIOUS DISORDERS	10000627	HT	ACTINOMYCES INFECTION	D000196	PM
C0001261	ACTINOMYCOTIC INFECTIOUS DISORDERS	10000627	HT	INFECTION, ACTINOMYCES	D000196	PM
C0001261	ACTINOMYCOTIC INFECTIOUS DISORDERS	10000627	HT	INFECTIONS, ACTINOMYCES	D000196	ET
C0001261	ACTINOMYCOTIC INFECTIOUS DISORDERS	10000627	HT	INFECT ACTINOMYCES	D000196	DEV
C0001261	ACTINOMYCOTIC INFECTIOUS DISORDERS	10000627	HT	ACTINOMYCES INFECT	D000196	DEV
C0001396	STOKES-ADAMS SYNDROME	10001115	LLT	ADAMS-STOKES SYNDROME	D000219	MH
C0001396	STOKES-ADAMS SYNDROME	10001115	LLT	ADAMS STOKES SYNDROME	D000219	PM
C0001396	STOKES-ADAMS SYNDROME	10001115	LLT	STOKES ADAMS SYNDROME	D000219	PM
C0001396	STOKES-ADAMS SYNDROME	10001115	LLT	STOKES-ADAMS SYNDROME	D000219	ET
C0001396	STOKES-ADAMS SYNDROME	10001115	LLT	SYNDROME, ADAMS-STOKES	D000219	PM
C0001396	STOKES-ADAMS SYNDROME	10001115	LLT	SYNDROME, STOKES-ADAMS	D000219	PM
C0001396	STOKES-ADAMS SYNDROME	10001115	LLT	STOKES-ADAMS ATTACKS	D000219	ET
C0001396	STOKES-ADAMS SYNDROME	10001115	LLT	ADAM STOKES ATTACKS	D000219	PM
C0001396	STOKES-ADAMS SYNDROME	10001115	LLT	ADAM-STOKES ATTACKS	D000219	ET
C0001396	STOKES-ADAMS SYNDROME	10001115	LLT	ATTACKS, ADAM-STOKES	D000219	PM
C0001396	STOKES-ADAMS SYNDROME	10001115	LLT	STOKES ADAMS ATTACKS	D000219	PM
C0001396	STOKES-ADAMS SYNDROME	10001115	LLT	ATTACKS, STOKES-ADAMS	D000219	PM
